filename,filepath,name,label_idx,split
103449-0.wav,/content/wavfiles/103449-0.wav,Song Sparrow,4,train
103449-1.wav,/content/wavfiles/103449-1.wav,Song Sparrow,4,train
103449-2.wav,/content/wavfiles/103449-2.wav,Song Sparrow,4,train
103449-4.wav,/content/wavfiles/103449-4.wav,Song Sparrow,4,train
103449-5.wav,/content/wavfiles/103449-5.wav,Song Sparrow,4,train
103449-6.wav,/content/wavfiles/103449-6.wav,Song Sparrow,4,train
103449-8.wav,/content/wavfiles/103449-8.wav,Song Sparrow,4,train
103449-9.wav,/content/wavfiles/103449-9.wav,Song Sparrow,4,train
105818-0.wav,/content/wavfiles/105818-0.wav,Song Sparrow,4,train
105818-1.wav,/content/wavfiles/105818-1.wav,Song Sparrow,4,train
105818-10.wav,/content/wavfiles/105818-10.wav,Song Sparrow,4,train
105818-11.wav,/content/wavfiles/105818-11.wav,Song Sparrow,4,train
105818-2.wav,/content/wavfiles/105818-2.wav,Song Sparrow,4,train
105818-3.wav,/content/wavfiles/105818-3.wav,Song Sparrow,4,train
105818-4.wav,/content/wavfiles/105818-4.wav,Song Sparrow,4,train
105818-5.wav,/content/wavfiles/105818-5.wav,Song Sparrow,4,train
105818-6.wav,/content/wavfiles/105818-6.wav,Song Sparrow,4,train
105818-7.wav,/content/wavfiles/105818-7.wav,Song Sparrow,4,train
105818-8.wav,/content/wavfiles/105818-8.wav,Song Sparrow,4,train
105818-9.wav,/content/wavfiles/105818-9.wav,Song Sparrow,4,train
109035-0.wav,/content/wavfiles/109035-0.wav,Northern Cardinal,2,train
109035-1.wav,/content/wavfiles/109035-1.wav,Northern Cardinal,2,train
109035-10.wav,/content/wavfiles/109035-10.wav,Northern Cardinal,2,train
109035-2.wav,/content/wavfiles/109035-2.wav,Northern Cardinal,2,train
109035-3.wav,/content/wavfiles/109035-3.wav,Northern Cardinal,2,train
109035-4.wav,/content/wavfiles/109035-4.wav,Northern Cardinal,2,train
109035-5.wav,/content/wavfiles/109035-5.wav,Northern Cardinal,2,train
109035-6.wav,/content/wavfiles/109035-6.wav,Northern Cardinal,2,train
109035-7.wav,/content/wavfiles/109035-7.wav,Northern Cardinal,2,train
109035-8.wav,/content/wavfiles/109035-8.wav,Northern Cardinal,2,train
109035-9.wav,/content/wavfiles/109035-9.wav,Northern Cardinal,2,train
109397-0.wav,/content/wavfiles/109397-0.wav,Bewick's Wren,1,train
109397-1.wav,/content/wavfiles/109397-1.wav,Bewick's Wren,1,train
109397-10.wav,/content/wavfiles/109397-10.wav,Bewick's Wren,1,train
109397-2.wav,/content/wavfiles/109397-2.wav,Bewick's Wren,1,train
109397-4.wav,/content/wavfiles/109397-4.wav,Bewick's Wren,1,train
109397-5.wav,/content/wavfiles/109397-5.wav,Bewick's Wren,1,train
109397-7.wav,/content/wavfiles/109397-7.wav,Bewick's Wren,1,train
109397-8.wav,/content/wavfiles/109397-8.wav,Bewick's Wren,1,train
109668-0.wav,/content/wavfiles/109668-0.wav,Bewick's Wren,1,train
109668-1.wav,/content/wavfiles/109668-1.wav,Bewick's Wren,1,train
109668-10.wav,/content/wavfiles/109668-10.wav,Bewick's Wren,1,train
109668-12.wav,/content/wavfiles/109668-12.wav,Bewick's Wren,1,train
109668-13.wav,/content/wavfiles/109668-13.wav,Bewick's Wren,1,train
109668-3.wav,/content/wavfiles/109668-3.wav,Bewick's Wren,1,train
109668-4.wav,/content/wavfiles/109668-4.wav,Bewick's Wren,1,train
109668-6.wav,/content/wavfiles/109668-6.wav,Bewick's Wren,1,train
109668-7.wav,/content/wavfiles/109668-7.wav,Bewick's Wren,1,train
109668-8.wav,/content/wavfiles/109668-8.wav,Bewick's Wren,1,train
109668-9.wav,/content/wavfiles/109668-9.wav,Bewick's Wren,1,train
111287-0.wav,/content/wavfiles/111287-0.wav,Song Sparrow,4,train
111287-1.wav,/content/wavfiles/111287-1.wav,Song Sparrow,4,train
111287-2.wav,/content/wavfiles/111287-2.wav,Song Sparrow,4,train
111287-3.wav,/content/wavfiles/111287-3.wav,Song Sparrow,4,train
111287-4.wav,/content/wavfiles/111287-4.wav,Song Sparrow,4,train
111287-6.wav,/content/wavfiles/111287-6.wav,Song Sparrow,4,train
111287-7.wav,/content/wavfiles/111287-7.wav,Song Sparrow,4,train
111289-0.wav,/content/wavfiles/111289-0.wav,Song Sparrow,4,train
111289-1.wav,/content/wavfiles/111289-1.wav,Song Sparrow,4,train
111289-2.wav,/content/wavfiles/111289-2.wav,Song Sparrow,4,train
111289-4.wav,/content/wavfiles/111289-4.wav,Song Sparrow,4,train
111289-5.wav,/content/wavfiles/111289-5.wav,Song Sparrow,4,train
111289-6.wav,/content/wavfiles/111289-6.wav,Song Sparrow,4,train
111644-0.wav,/content/wavfiles/111644-0.wav,Song Sparrow,4,train
111644-1.wav,/content/wavfiles/111644-1.wav,Song Sparrow,4,train
111644-10.wav,/content/wavfiles/111644-10.wav,Song Sparrow,4,train
111644-11.wav,/content/wavfiles/111644-11.wav,Song Sparrow,4,train
111644-12.wav,/content/wavfiles/111644-12.wav,Song Sparrow,4,train
111644-2.wav,/content/wavfiles/111644-2.wav,Song Sparrow,4,train
111644-3.wav,/content/wavfiles/111644-3.wav,Song Sparrow,4,train
111644-4.wav,/content/wavfiles/111644-4.wav,Song Sparrow,4,train
111644-5.wav,/content/wavfiles/111644-5.wav,Song Sparrow,4,train
111644-6.wav,/content/wavfiles/111644-6.wav,Song Sparrow,4,train
111644-7.wav,/content/wavfiles/111644-7.wav,Song Sparrow,4,train
111644-8.wav,/content/wavfiles/111644-8.wav,Song Sparrow,4,train
111644-9.wav,/content/wavfiles/111644-9.wav,Song Sparrow,4,train
111646-0.wav,/content/wavfiles/111646-0.wav,Song Sparrow,4,train
111646-1.wav,/content/wavfiles/111646-1.wav,Song Sparrow,4,train
111646-10.wav,/content/wavfiles/111646-10.wav,Song Sparrow,4,train
111646-2.wav,/content/wavfiles/111646-2.wav,Song Sparrow,4,train
111646-4.wav,/content/wavfiles/111646-4.wav,Song Sparrow,4,train
111646-5.wav,/content/wavfiles/111646-5.wav,Song Sparrow,4,train
111646-6.wav,/content/wavfiles/111646-6.wav,Song Sparrow,4,train
111646-8.wav,/content/wavfiles/111646-8.wav,Song Sparrow,4,train
111646-9.wav,/content/wavfiles/111646-9.wav,Song Sparrow,4,train
111649-0.wav,/content/wavfiles/111649-0.wav,Song Sparrow,4,train
111649-1.wav,/content/wavfiles/111649-1.wav,Song Sparrow,4,train
111649-11.wav,/content/wavfiles/111649-11.wav,Song Sparrow,4,train
111649-12.wav,/content/wavfiles/111649-12.wav,Song Sparrow,4,train
111649-13.wav,/content/wavfiles/111649-13.wav,Song Sparrow,4,train
111649-2.wav,/content/wavfiles/111649-2.wav,Song Sparrow,4,train
111649-3.wav,/content/wavfiles/111649-3.wav,Song Sparrow,4,train
111649-4.wav,/content/wavfiles/111649-4.wav,Song Sparrow,4,train
111649-5.wav,/content/wavfiles/111649-5.wav,Song Sparrow,4,train
111649-6.wav,/content/wavfiles/111649-6.wav,Song Sparrow,4,train
111649-8.wav,/content/wavfiles/111649-8.wav,Song Sparrow,4,train
111649-9.wav,/content/wavfiles/111649-9.wav,Song Sparrow,4,train
111650-0.wav,/content/wavfiles/111650-0.wav,Song Sparrow,4,train
111650-1.wav,/content/wavfiles/111650-1.wav,Song Sparrow,4,train
111650-10.wav,/content/wavfiles/111650-10.wav,Song Sparrow,4,train
111650-2.wav,/content/wavfiles/111650-2.wav,Song Sparrow,4,train
111650-3.wav,/content/wavfiles/111650-3.wav,Song Sparrow,4,train
111650-4.wav,/content/wavfiles/111650-4.wav,Song Sparrow,4,train
111650-5.wav,/content/wavfiles/111650-5.wav,Song Sparrow,4,train
111650-6.wav,/content/wavfiles/111650-6.wav,Song Sparrow,4,train
111650-7.wav,/content/wavfiles/111650-7.wav,Song Sparrow,4,train
111650-8.wav,/content/wavfiles/111650-8.wav,Song Sparrow,4,train
111650-9.wav,/content/wavfiles/111650-9.wav,Song Sparrow,4,train
111651-0.wav,/content/wavfiles/111651-0.wav,Song Sparrow,4,train
111651-1.wav,/content/wavfiles/111651-1.wav,Song Sparrow,4,train
111651-10.wav,/content/wavfiles/111651-10.wav,Song Sparrow,4,train
111651-2.wav,/content/wavfiles/111651-2.wav,Song Sparrow,4,train
111651-4.wav,/content/wavfiles/111651-4.wav,Song Sparrow,4,train
111651-5.wav,/content/wavfiles/111651-5.wav,Song Sparrow,4,train
111651-6.wav,/content/wavfiles/111651-6.wav,Song Sparrow,4,train
111651-8.wav,/content/wavfiles/111651-8.wav,Song Sparrow,4,train
111651-9.wav,/content/wavfiles/111651-9.wav,Song Sparrow,4,train
111653-0.wav,/content/wavfiles/111653-0.wav,Song Sparrow,4,train
111653-1.wav,/content/wavfiles/111653-1.wav,Song Sparrow,4,train
111653-10.wav,/content/wavfiles/111653-10.wav,Song Sparrow,4,train
111653-2.wav,/content/wavfiles/111653-2.wav,Song Sparrow,4,train
111653-4.wav,/content/wavfiles/111653-4.wav,Song Sparrow,4,train
111653-5.wav,/content/wavfiles/111653-5.wav,Song Sparrow,4,train
111653-6.wav,/content/wavfiles/111653-6.wav,Song Sparrow,4,train
111653-8.wav,/content/wavfiles/111653-8.wav,Song Sparrow,4,train
111653-9.wav,/content/wavfiles/111653-9.wav,Song Sparrow,4,train
111654-0.wav,/content/wavfiles/111654-0.wav,Song Sparrow,4,train
111654-1.wav,/content/wavfiles/111654-1.wav,Song Sparrow,4,train
111654-11.wav,/content/wavfiles/111654-11.wav,Song Sparrow,4,train
111654-2.wav,/content/wavfiles/111654-2.wav,Song Sparrow,4,train
111654-4.wav,/content/wavfiles/111654-4.wav,Song Sparrow,4,train
111654-5.wav,/content/wavfiles/111654-5.wav,Song Sparrow,4,train
111654-6.wav,/content/wavfiles/111654-6.wav,Song Sparrow,4,train
111654-8.wav,/content/wavfiles/111654-8.wav,Song Sparrow,4,train
111654-9.wav,/content/wavfiles/111654-9.wav,Song Sparrow,4,train
111655-0.wav,/content/wavfiles/111655-0.wav,Song Sparrow,4,train
111655-1.wav,/content/wavfiles/111655-1.wav,Song Sparrow,4,train
111655-10.wav,/content/wavfiles/111655-10.wav,Song Sparrow,4,train
111655-11.wav,/content/wavfiles/111655-11.wav,Song Sparrow,4,train
111655-2.wav,/content/wavfiles/111655-2.wav,Song Sparrow,4,train
111655-4.wav,/content/wavfiles/111655-4.wav,Song Sparrow,4,train
111655-5.wav,/content/wavfiles/111655-5.wav,Song Sparrow,4,train
111667-0.wav,/content/wavfiles/111667-0.wav,Song Sparrow,4,train
111667-1.wav,/content/wavfiles/111667-1.wav,Song Sparrow,4,train
111667-10.wav,/content/wavfiles/111667-10.wav,Song Sparrow,4,train
111667-11.wav,/content/wavfiles/111667-11.wav,Song Sparrow,4,train
111667-14.wav,/content/wavfiles/111667-14.wav,Song Sparrow,4,train
111667-2.wav,/content/wavfiles/111667-2.wav,Song Sparrow,4,train
111667-3.wav,/content/wavfiles/111667-3.wav,Song Sparrow,4,train
111667-4.wav,/content/wavfiles/111667-4.wav,Song Sparrow,4,train
111667-5.wav,/content/wavfiles/111667-5.wav,Song Sparrow,4,train
111667-6.wav,/content/wavfiles/111667-6.wav,Song Sparrow,4,train
111667-7.wav,/content/wavfiles/111667-7.wav,Song Sparrow,4,train
111667-8.wav,/content/wavfiles/111667-8.wav,Song Sparrow,4,train
111667-9.wav,/content/wavfiles/111667-9.wav,Song Sparrow,4,train
111668-0.wav,/content/wavfiles/111668-0.wav,Song Sparrow,4,train
111668-1.wav,/content/wavfiles/111668-1.wav,Song Sparrow,4,train
111668-10.wav,/content/wavfiles/111668-10.wav,Song Sparrow,4,train
111668-2.wav,/content/wavfiles/111668-2.wav,Song Sparrow,4,train
111668-4.wav,/content/wavfiles/111668-4.wav,Song Sparrow,4,train
111668-5.wav,/content/wavfiles/111668-5.wav,Song Sparrow,4,train
111668-6.wav,/content/wavfiles/111668-6.wav,Song Sparrow,4,train
111668-8.wav,/content/wavfiles/111668-8.wav,Song Sparrow,4,train
111668-9.wav,/content/wavfiles/111668-9.wav,Song Sparrow,4,train
111669-0.wav,/content/wavfiles/111669-0.wav,Song Sparrow,4,train
111669-1.wav,/content/wavfiles/111669-1.wav,Song Sparrow,4,train
111669-2.wav,/content/wavfiles/111669-2.wav,Song Sparrow,4,train
111669-3.wav,/content/wavfiles/111669-3.wav,Song Sparrow,4,train
111669-4.wav,/content/wavfiles/111669-4.wav,Song Sparrow,4,train
111669-6.wav,/content/wavfiles/111669-6.wav,Song Sparrow,4,train
111669-7.wav,/content/wavfiles/111669-7.wav,Song Sparrow,4,train
111670-0.wav,/content/wavfiles/111670-0.wav,Song Sparrow,4,train
111670-1.wav,/content/wavfiles/111670-1.wav,Song Sparrow,4,train
111670-10.wav,/content/wavfiles/111670-10.wav,Song Sparrow,4,train
111670-11.wav,/content/wavfiles/111670-11.wav,Song Sparrow,4,train
111670-12.wav,/content/wavfiles/111670-12.wav,Song Sparrow,4,train
111670-13.wav,/content/wavfiles/111670-13.wav,Song Sparrow,4,train
111670-14.wav,/content/wavfiles/111670-14.wav,Song Sparrow,4,train
111670-2.wav,/content/wavfiles/111670-2.wav,Song Sparrow,4,train
111670-6.wav,/content/wavfiles/111670-6.wav,Song Sparrow,4,train
111670-7.wav,/content/wavfiles/111670-7.wav,Song Sparrow,4,train
111670-8.wav,/content/wavfiles/111670-8.wav,Song Sparrow,4,train
111670-9.wav,/content/wavfiles/111670-9.wav,Song Sparrow,4,train
111671-0.wav,/content/wavfiles/111671-0.wav,Song Sparrow,4,train
111671-1.wav,/content/wavfiles/111671-1.wav,Song Sparrow,4,train
111671-10.wav,/content/wavfiles/111671-10.wav,Song Sparrow,4,train
111671-11.wav,/content/wavfiles/111671-11.wav,Song Sparrow,4,train
111671-12.wav,/content/wavfiles/111671-12.wav,Song Sparrow,4,train
111671-13.wav,/content/wavfiles/111671-13.wav,Song Sparrow,4,train
111671-14.wav,/content/wavfiles/111671-14.wav,Song Sparrow,4,train
111671-2.wav,/content/wavfiles/111671-2.wav,Song Sparrow,4,train
111671-3.wav,/content/wavfiles/111671-3.wav,Song Sparrow,4,train
111671-4.wav,/content/wavfiles/111671-4.wav,Song Sparrow,4,train
111671-5.wav,/content/wavfiles/111671-5.wav,Song Sparrow,4,train
111671-6.wav,/content/wavfiles/111671-6.wav,Song Sparrow,4,train
111671-7.wav,/content/wavfiles/111671-7.wav,Song Sparrow,4,train
111671-8.wav,/content/wavfiles/111671-8.wav,Song Sparrow,4,train
111671-9.wav,/content/wavfiles/111671-9.wav,Song Sparrow,4,train
11846-0.wav,/content/wavfiles/11846-0.wav,Northern Cardinal,2,train
11846-1.wav,/content/wavfiles/11846-1.wav,Northern Cardinal,2,train
11846-10.wav,/content/wavfiles/11846-10.wav,Northern Cardinal,2,train
11846-11.wav,/content/wavfiles/11846-11.wav,Northern Cardinal,2,train
11846-12.wav,/content/wavfiles/11846-12.wav,Northern Cardinal,2,train
11846-13.wav,/content/wavfiles/11846-13.wav,Northern Cardinal,2,train
11846-2.wav,/content/wavfiles/11846-2.wav,Northern Cardinal,2,train
11846-3.wav,/content/wavfiles/11846-3.wav,Northern Cardinal,2,train
11846-4.wav,/content/wavfiles/11846-4.wav,Northern Cardinal,2,train
11846-5.wav,/content/wavfiles/11846-5.wav,Northern Cardinal,2,train
11846-6.wav,/content/wavfiles/11846-6.wav,Northern Cardinal,2,train
11846-7.wav,/content/wavfiles/11846-7.wav,Northern Cardinal,2,train
11846-8.wav,/content/wavfiles/11846-8.wav,Northern Cardinal,2,train
11846-9.wav,/content/wavfiles/11846-9.wav,Northern Cardinal,2,train
125284-0.wav,/content/wavfiles/125284-0.wav,Northern Cardinal,2,train
125284-1.wav,/content/wavfiles/125284-1.wav,Northern Cardinal,2,train
125284-10.wav,/content/wavfiles/125284-10.wav,Northern Cardinal,2,train
125284-11.wav,/content/wavfiles/125284-11.wav,Northern Cardinal,2,train
125284-2.wav,/content/wavfiles/125284-2.wav,Northern Cardinal,2,train
125284-3.wav,/content/wavfiles/125284-3.wav,Northern Cardinal,2,train
125284-4.wav,/content/wavfiles/125284-4.wav,Northern Cardinal,2,train
125284-5.wav,/content/wavfiles/125284-5.wav,Northern Cardinal,2,train
125284-6.wav,/content/wavfiles/125284-6.wav,Northern Cardinal,2,train
125284-7.wav,/content/wavfiles/125284-7.wav,Northern Cardinal,2,train
125284-8.wav,/content/wavfiles/125284-8.wav,Northern Cardinal,2,train
125284-9.wav,/content/wavfiles/125284-9.wav,Northern Cardinal,2,train
125706-0.wav,/content/wavfiles/125706-0.wav,Song Sparrow,4,train
125706-1.wav,/content/wavfiles/125706-1.wav,Song Sparrow,4,train
125706-2.wav,/content/wavfiles/125706-2.wav,Song Sparrow,4,train
125706-3.wav,/content/wavfiles/125706-3.wav,Song Sparrow,4,train
125706-4.wav,/content/wavfiles/125706-4.wav,Song Sparrow,4,train
125706-5.wav,/content/wavfiles/125706-5.wav,Song Sparrow,4,train
125706-6.wav,/content/wavfiles/125706-6.wav,Song Sparrow,4,train
125706-7.wav,/content/wavfiles/125706-7.wav,Song Sparrow,4,train
125711-0.wav,/content/wavfiles/125711-0.wav,Song Sparrow,4,train
125711-1.wav,/content/wavfiles/125711-1.wav,Song Sparrow,4,train
125711-10.wav,/content/wavfiles/125711-10.wav,Song Sparrow,4,train
125711-11.wav,/content/wavfiles/125711-11.wav,Song Sparrow,4,train
125711-12.wav,/content/wavfiles/125711-12.wav,Song Sparrow,4,train
125711-2.wav,/content/wavfiles/125711-2.wav,Song Sparrow,4,train
125711-3.wav,/content/wavfiles/125711-3.wav,Song Sparrow,4,train
125711-4.wav,/content/wavfiles/125711-4.wav,Song Sparrow,4,train
125711-5.wav,/content/wavfiles/125711-5.wav,Song Sparrow,4,train
125711-6.wav,/content/wavfiles/125711-6.wav,Song Sparrow,4,train
125711-7.wav,/content/wavfiles/125711-7.wav,Song Sparrow,4,train
125711-8.wav,/content/wavfiles/125711-8.wav,Song Sparrow,4,train
125714-0.wav,/content/wavfiles/125714-0.wav,Song Sparrow,4,train
125714-1.wav,/content/wavfiles/125714-1.wav,Song Sparrow,4,train
125714-10.wav,/content/wavfiles/125714-10.wav,Song Sparrow,4,train
125714-2.wav,/content/wavfiles/125714-2.wav,Song Sparrow,4,train
125714-3.wav,/content/wavfiles/125714-3.wav,Song Sparrow,4,train
125714-4.wav,/content/wavfiles/125714-4.wav,Song Sparrow,4,train
125714-5.wav,/content/wavfiles/125714-5.wav,Song Sparrow,4,train
125714-6.wav,/content/wavfiles/125714-6.wav,Song Sparrow,4,train
125714-8.wav,/content/wavfiles/125714-8.wav,Song Sparrow,4,train
125714-9.wav,/content/wavfiles/125714-9.wav,Song Sparrow,4,train
125717-0.wav,/content/wavfiles/125717-0.wav,Song Sparrow,4,train
125717-1.wav,/content/wavfiles/125717-1.wav,Song Sparrow,4,train
125717-13.wav,/content/wavfiles/125717-13.wav,Song Sparrow,4,train
125717-9.wav,/content/wavfiles/125717-9.wav,Song Sparrow,4,train
125718-0.wav,/content/wavfiles/125718-0.wav,Song Sparrow,4,train
125718-1.wav,/content/wavfiles/125718-1.wav,Song Sparrow,4,train
125718-2.wav,/content/wavfiles/125718-2.wav,Song Sparrow,4,train
125718-3.wav,/content/wavfiles/125718-3.wav,Song Sparrow,4,train
125718-4.wav,/content/wavfiles/125718-4.wav,Song Sparrow,4,train
125718-5.wav,/content/wavfiles/125718-5.wav,Song Sparrow,4,train
125718-6.wav,/content/wavfiles/125718-6.wav,Song Sparrow,4,train
125718-7.wav,/content/wavfiles/125718-7.wav,Song Sparrow,4,train
125721-0.wav,/content/wavfiles/125721-0.wav,Song Sparrow,4,train
125721-1.wav,/content/wavfiles/125721-1.wav,Song Sparrow,4,train
125721-2.wav,/content/wavfiles/125721-2.wav,Song Sparrow,4,train
125721-3.wav,/content/wavfiles/125721-3.wav,Song Sparrow,4,train
125721-7.wav,/content/wavfiles/125721-7.wav,Song Sparrow,4,train
125721-8.wav,/content/wavfiles/125721-8.wav,Song Sparrow,4,train
125721-9.wav,/content/wavfiles/125721-9.wav,Song Sparrow,4,train
12577-0.wav,/content/wavfiles/12577-0.wav,Bewick's Wren,1,train
12577-1.wav,/content/wavfiles/12577-1.wav,Bewick's Wren,1,train
12577-10.wav,/content/wavfiles/12577-10.wav,Bewick's Wren,1,train
12577-2.wav,/content/wavfiles/12577-2.wav,Bewick's Wren,1,train
12577-3.wav,/content/wavfiles/12577-3.wav,Bewick's Wren,1,train
12577-4.wav,/content/wavfiles/12577-4.wav,Bewick's Wren,1,train
12577-5.wav,/content/wavfiles/12577-5.wav,Bewick's Wren,1,train
12577-6.wav,/content/wavfiles/12577-6.wav,Bewick's Wren,1,train
12577-7.wav,/content/wavfiles/12577-7.wav,Bewick's Wren,1,train
12577-9.wav,/content/wavfiles/12577-9.wav,Bewick's Wren,1,train
12578-0.wav,/content/wavfiles/12578-0.wav,Bewick's Wren,1,train
12578-1.wav,/content/wavfiles/12578-1.wav,Bewick's Wren,1,train
12578-2.wav,/content/wavfiles/12578-2.wav,Bewick's Wren,1,train
12578-3.wav,/content/wavfiles/12578-3.wav,Bewick's Wren,1,train
12578-4.wav,/content/wavfiles/12578-4.wav,Bewick's Wren,1,train
12578-5.wav,/content/wavfiles/12578-5.wav,Bewick's Wren,1,train
12578-7.wav,/content/wavfiles/12578-7.wav,Bewick's Wren,1,train
12578-8.wav,/content/wavfiles/12578-8.wav,Bewick's Wren,1,train
12578-9.wav,/content/wavfiles/12578-9.wav,Bewick's Wren,1,train
128904-0.wav,/content/wavfiles/128904-0.wav,Song Sparrow,4,train
128904-1.wav,/content/wavfiles/128904-1.wav,Song Sparrow,4,train
128904-10.wav,/content/wavfiles/128904-10.wav,Song Sparrow,4,train
128904-11.wav,/content/wavfiles/128904-11.wav,Song Sparrow,4,train
128904-12.wav,/content/wavfiles/128904-12.wav,Song Sparrow,4,train
128904-13.wav,/content/wavfiles/128904-13.wav,Song Sparrow,4,train
128904-2.wav,/content/wavfiles/128904-2.wav,Song Sparrow,4,train
128904-3.wav,/content/wavfiles/128904-3.wav,Song Sparrow,4,train
128904-4.wav,/content/wavfiles/128904-4.wav,Song Sparrow,4,train
128904-5.wav,/content/wavfiles/128904-5.wav,Song Sparrow,4,train
128904-6.wav,/content/wavfiles/128904-6.wav,Song Sparrow,4,train
128904-7.wav,/content/wavfiles/128904-7.wav,Song Sparrow,4,train
129646-0.wav,/content/wavfiles/129646-0.wav,Song Sparrow,4,train
129646-1.wav,/content/wavfiles/129646-1.wav,Song Sparrow,4,train
129646-10.wav,/content/wavfiles/129646-10.wav,Song Sparrow,4,train
129646-11.wav,/content/wavfiles/129646-11.wav,Song Sparrow,4,train
129646-2.wav,/content/wavfiles/129646-2.wav,Song Sparrow,4,train
129646-3.wav,/content/wavfiles/129646-3.wav,Song Sparrow,4,train
129646-4.wav,/content/wavfiles/129646-4.wav,Song Sparrow,4,train
129646-5.wav,/content/wavfiles/129646-5.wav,Song Sparrow,4,train
129646-8.wav,/content/wavfiles/129646-8.wav,Song Sparrow,4,train
129646-9.wav,/content/wavfiles/129646-9.wav,Song Sparrow,4,train
129798-0.wav,/content/wavfiles/129798-0.wav,American Robin,0,train
129798-1.wav,/content/wavfiles/129798-1.wav,American Robin,0,train
129798-10.wav,/content/wavfiles/129798-10.wav,American Robin,0,train
129798-11.wav,/content/wavfiles/129798-11.wav,American Robin,0,train
129798-12.wav,/content/wavfiles/129798-12.wav,American Robin,0,train
129798-13.wav,/content/wavfiles/129798-13.wav,American Robin,0,train
129798-14.wav,/content/wavfiles/129798-14.wav,American Robin,0,train
129798-2.wav,/content/wavfiles/129798-2.wav,American Robin,0,train
129798-3.wav,/content/wavfiles/129798-3.wav,American Robin,0,train
129798-4.wav,/content/wavfiles/129798-4.wav,American Robin,0,train
129798-5.wav,/content/wavfiles/129798-5.wav,American Robin,0,train
129798-6.wav,/content/wavfiles/129798-6.wav,American Robin,0,train
129798-7.wav,/content/wavfiles/129798-7.wav,American Robin,0,train
129798-9.wav,/content/wavfiles/129798-9.wav,American Robin,0,train
13164-0.wav,/content/wavfiles/13164-0.wav,Northern Cardinal,2,train
13164-1.wav,/content/wavfiles/13164-1.wav,Northern Cardinal,2,train
13164-10.wav,/content/wavfiles/13164-10.wav,Northern Cardinal,2,train
13164-11.wav,/content/wavfiles/13164-11.wav,Northern Cardinal,2,train
13164-2.wav,/content/wavfiles/13164-2.wav,Northern Cardinal,2,train
13164-3.wav,/content/wavfiles/13164-3.wav,Northern Cardinal,2,train
13164-4.wav,/content/wavfiles/13164-4.wav,Northern Cardinal,2,train
13164-5.wav,/content/wavfiles/13164-5.wav,Northern Cardinal,2,train
13164-6.wav,/content/wavfiles/13164-6.wav,Northern Cardinal,2,train
13164-7.wav,/content/wavfiles/13164-7.wav,Northern Cardinal,2,train
13164-8.wav,/content/wavfiles/13164-8.wav,Northern Cardinal,2,train
13164-9.wav,/content/wavfiles/13164-9.wav,Northern Cardinal,2,train
131646-0.wav,/content/wavfiles/131646-0.wav,Song Sparrow,4,train
131646-1.wav,/content/wavfiles/131646-1.wav,Song Sparrow,4,train
131646-2.wav,/content/wavfiles/131646-2.wav,Song Sparrow,4,train
131646-4.wav,/content/wavfiles/131646-4.wav,Song Sparrow,4,train
131646-5.wav,/content/wavfiles/131646-5.wav,Song Sparrow,4,train
131646-6.wav,/content/wavfiles/131646-6.wav,Song Sparrow,4,train
